Date Of Death Year,Date Of Death Month,Sex,Race/Ethnicity,AgeGroup,AllCause,NaturalCause,Septicemia (A40-A41),Malignant neoplasms (C00-C97),Diabetes mellitus (E10-E14),Alzheimer disease (G30),Influenza and pneumonia (J09-J18),Chronic lower respiratory diseases (J40-J47),"Other diseases of respiratory system (J00-J06,J30-J39,J67,J70-J98)","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","Diseases of heart (I00-I09,I11,I13,I20-I51)",Cerebrovascular diseases (I60-I69),"COVID-19 (U071, Multiple Cause of Death)","COVID-19 (U071, Underlying Cause of Death)",AnalysisDate,Note,flag_allcause,flag_natcause,flag_sept,flag_neopl,flag_diab,flag_alz,flag_inflpn,flag_clrd,flag_otherresp,flag_nephr,flag_otherunk,flag_hd,flag_stroke,flag_cov19mcod,flag_cov19ucod
2020,5,Female (F),Non-Hispanic Asian,35-44 years,79,67,,31,,0,0,0,,0,,,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Non-Hispanic Asian,45-54 years,162,148,,75,,0,,,0,0,,12,12,22,22,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,
2020,5,Female (F),Non-Hispanic Asian,5-14 years,,,0,,0,0,0,0,0,0,,0,0,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,
2020,5,Female (F),Non-Hispanic Asian,55-64 years,317,298,,125,10,,,,,,,32,16,55,52,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2020,5,Female (F),Non-Hispanic Asian,65-74 years,611,602,,190,33,,,,,11,,77,43,137,127,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2020,5,Female (F),Non-Hispanic Asian,75-84 years,879,866,11,167,43,32,10,11,,19,,156,79,164,149,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2020,5,Female (F),Non-Hispanic Asian,85 years and over,1593,1559,13,116,60,141,31,39,13,19,17,362,139,322,295,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic Black,0-4 years,228,206,,,0,0,,0,,0,45,,,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2020,5,Female (F),Non-Hispanic Black,15-24 years,192,81,,,,0,,,,,11,10,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Non-Hispanic Black,25-34 years,411,233,,37,15,0,,,,,33,31,,19,18,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
2020,5,Female (F),Non-Hispanic Black,35-44 years,705,582,13,81,32,0,10,13,,17,48,114,19,69,62,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,Suppressed (counts 1-9),,,,,,
2020,5,Female (F),Non-Hispanic Black,45-54 years,1301,1191,20,259,69,,13,22,10,26,41,253,52,178,168,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,Suppressed (counts 1-9),,,,,,,,,
2020,5,Female (F),Non-Hispanic Black,5-14 years,29,13,0,,0,0,0,,,0,,,0,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,
2020,5,Female (F),Non-Hispanic Black,55-64 years,2840,2709,38,655,153,,29,104,27,61,50,562,127,510,480,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,Suppressed (counts 1-9),,,,,,,,,
2020,5,Female (F),Non-Hispanic Black,65-74 years,3950,3877,78,880,182,54,53,124,56,121,24,730,196,827,780,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic Black,75-84 years,4027,3974,61,567,169,172,59,125,48,109,34,786,271,960,876,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic Black,85 years and over,4900,4857,53,341,141,420,70,117,42,120,60,1023,364,1135,1026,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic White,0-4 years,373,334,0,15,0,0,,0,,0,52,,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Non-Hispanic White,15-24 years,385,140,0,27,,0,0,,,,35,12,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Non-Hispanic White,25-34 years,1073,460,,95,15,0,,,,,107,57,,13,11,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
2020,5,Female (F),Non-Hispanic White,35-44 years,1740,1124,14,259,39,0,18,21,,11,155,161,29,31,26,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,Suppressed (counts 1-9),,,,,,
2020,5,Female (F),Non-Hispanic White,45-54 years,3464,2870,45,883,114,10,28,105,39,27,167,483,83,136,118,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic White,5-14 years,76,52,0,25,,0,0,,0,0,,,,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2020,5,Female (F),Non-Hispanic White,55-64 years,8945,8338,154,2923,301,43,109,588,131,98,173,1396,258,542,492,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic White,65-74 years,16110,15626,236,4855,513,327,253,1272,255,240,150,2644,640,1510,1376,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic White,75-84 years,24301,23682,302,4892,578,1475,289,1693,380,388,232,4473,1378,2836,2583,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Non-Hispanic White,85 years and over,42596,41556,330,3510,614,4178,564,1673,447,548,590,9946,2860,6648,5973,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Female (F),Other,0-4 years,41,36,0,0,0,0,0,0,0,0,,0,0,,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),
2020,5,Female (F),Other,15-24 years,18,,0,0,0,0,0,0,0,0,,0,0,,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,Suppressed (counts 1-9),,,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),
2020,5,Female (F),Other,25-34 years,42,23,,,0,0,,,0,0,,,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Other,35-44 years,55,40,,,,0,0,0,0,0,,,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Other,45-54 years,77,66,,19,,0,0,,0,,,12,,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Female (F),Other,5-14 years,,,0,,0,0,0,,0,0,0,0,0,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,,,,,
2020,5,Female (F),Other,55-64 years,163,157,,39,12,,,11,,,,21,,24,23,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Female (F),Other,65-74 years,215,212,,53,,,,19,,,,39,,28,24,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Female (F),Other,75-84 years,178,175,,24,,10,,14,,,,49,,24,22,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Female (F),Other,85 years and over,212,207,,15,,22,,,,0,,40,23,43,38,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,
2020,5,Male (M),Hispanic,0-4 years,235,211,,,0,0,0,0,,,33,,,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2020,5,Male (M),Hispanic,15-24 years,474,127,,20,,0,,0,,,49,,,15,13,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,
2020,5,Male (M),Hispanic,25-34 years,821,322,,39,,0,,,,,75,31,,78,72,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,
2020,5,Male (M),Hispanic,35-44 years,1112,715,,69,35,0,,,,12,91,87,20,234,218,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,
2020,5,Male (M),Hispanic,45-54 years,1729,1487,15,160,55,,13,10,14,17,92,247,42,545,522,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,Suppressed (counts 1-9),,,,,,,,,
2020,5,Male (M),Hispanic,5-14 years,58,30,,,0,0,,,0,0,,0,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Male (M),Hispanic,55-64 years,2659,2491,26,389,125,,24,29,32,44,82,393,75,942,908,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,Suppressed (counts 1-9),,,,,,,,,
2020,5,Male (M),Hispanic,65-74 years,2881,2791,23,487,154,22,45,69,39,50,51,463,88,985,944,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Male (M),Hispanic,75-84 years,2558,2499,20,447,111,66,38,78,36,46,17,490,119,711,673,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Male (M),Hispanic,85 years and over,2061,2018,16,250,70,118,37,88,30,42,17,460,129,416,390,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,,,,,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,0-4 years,10,,0,0,0,0,0,0,0,0,,0,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,Suppressed (counts 1-9),,,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,15-24 years,42,10,0,0,0,0,0,0,0,0,,0,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,25-34 years,96,46,,,,0,,0,0,0,,,0,14,14,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),,,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,35-44 years,96,53,,,,0,,0,0,0,,11,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,45-54 years,143,112,,,,0,0,0,,0,,16,,41,38,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,5-14 years,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",Suppressed (counts 1-9),,,,,,,,,,,,,,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,55-64 years,212,190,,29,13,0,,,,,,38,,44,40,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,65-74 years,200,191,,40,11,,,,,,,41,,50,46,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,75-84 years,168,160,,29,,,,,,,,33,,33,33,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic American Indian or Alaska Native,85 years and over,96,93,0,10,,,,,,,,22,,27,26,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic Asian,0-4 years,30,28,0,,0,0,0,0,0,0,,0,0,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,Suppressed (counts 1-9),,,,,,,Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,15-24 years,47,14,,,,0,0,0,0,0,,,,0,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,
2020,5,Male (M),Non-Hispanic Asian,25-34 years,86,42,0,,0,0,,0,0,0,,13,0,,,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9)
2020,5,Male (M),Non-Hispanic Asian,35-44 years,151,108,,19,,0,,,0,,,23,10,19,18,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,45-54 years,325,299,,66,18,0,,,,,,65,15,68,65,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,5-14 years,10,,0,,0,0,0,0,0,0,0,,0,,0,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,Suppressed (counts 1-9),,Suppressed (counts 1-9),,,,,,,,Suppressed (counts 1-9),,Suppressed (counts 1-9),
2020,5,Male (M),Non-Hispanic Asian,55-64 years,537,509,,138,25,,,,,,,105,22,137,129,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,Suppressed (counts 1-9),,,Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,65-74 years,851,832,10,207,42,,11,20,11,11,,135,31,253,252,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,Suppressed (counts 1-9),,,,,Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,75-84 years,984,955,13,184,46,18,21,31,18,11,,157,73,235,220,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,Suppressed (counts 1-9),,,,
2020,5,Male (M),Non-Hispanic Asian,85 years and over,1035,1007,12,123,32,43,39,32,14,16,,230,82,200,191,09/03/2020,"Data are provisional, and values in the most recent months are incomplete.",,,,,,,,,,,Suppressed (counts 1-9),,,,
